true_activity,pred_activity,confidence,is_correct,reliability,traffic_light
walking,walking,0.845,1,0.845,GREEN
walking,walking,0.849,1,0.849,GREEN
walking,walking,0.81,1,0.81,GREEN
walking,walking,0.838,1,0.838,GREEN
walking,walking,0.665,1,0.665,YELLOW
walking,walking,0.888,1,0.888,GREEN
walking,walking,0.939,1,0.939,GREEN
walking,walking,0.989,1,0.989,GREEN
walking,walking,0.969,1,0.969,GREEN
walking,walking,0.916,1,0.916,GREEN
walking,walking,0.851,1,0.851,GREEN
walking,walking,0.613,1,0.613,YELLOW
walking,walking,0.909,1,0.909,GREEN
walking,walking,0.911,1,0.911,GREEN
walking,walking,0.977,1,0.977,GREEN
walking,walking,0.932,1,0.932,GREEN
walking,walking,0.899,1,0.899,GREEN
walking,walking,0.92,1,0.92,GREEN
walking,walking,0.937,1,0.937,GREEN
walking,walking,0.91,1,0.91,GREEN
walking,walking,0.829,1,0.829,GREEN
walking,walking,0.912,1,0.912,GREEN
walking,walking,0.801,1,0.801,GREEN
walking,walking,0.92,1,0.92,GREEN
walking,walking,0.985,1,0.985,GREEN
walking,walking,0.965,1,0.965,GREEN
walking,walking,0.99,1,0.99,GREEN
walking,walking,0.99,1,0.99,GREEN
walking,walking,0.973,1,0.973,GREEN
walking,walking,0.947,1,0.947,GREEN
walking,walking,0.874,1,0.874,GREEN
walking,walking,0.823,1,0.823,GREEN
walking,walking,0.872,1,0.872,GREEN
walking,walking,0.642,1,0.642,YELLOW
walking,walking,0.974,1,0.974,GREEN
walking,walking,0.977,1,0.977,GREEN
walking,walking,0.952,1,0.952,GREEN
walking,walking,0.944,1,0.944,GREEN
walking,walking,0.951,1,0.951,GREEN
walking,walking,0.957,1,0.957,GREEN
walking,walking,0.967,1,0.967,GREEN
walking,walking,0.853,1,0.853,GREEN
walking,walking,0.827,1,0.827,GREEN
walking,walking,0.881,1,0.881,GREEN
walking,walking,0.785,1,0.785,GREEN
walking,walking,0.892,1,0.892,GREEN
walking,walking,0.886,1,0.886,GREEN
walking,walking,0.928,1,0.928,GREEN
walking,walking,0.984,1,0.984,GREEN
walking,walking,0.929,1,0.929,GREEN
walking,walking,0.841,1,0.841,GREEN
walking,walking,0.821,1,0.821,GREEN
walking,walking,0.936,1,0.936,GREEN
walking,walking,0.63,1,0.63,YELLOW
walking,walking,0.951,1,0.951,GREEN
walking,walking,0.989,1,0.989,GREEN
walking,walking,0.986,1,0.986,GREEN
walking,walking,0.967,1,0.967,GREEN
walking,walking,0.876,1,0.876,GREEN
walking,walking,0.838,1,0.838,GREEN
walking,walking,0.423,1,0.423,RED
walking,walking,0.459,1,0.459,YELLOW
walking,walking,0.453,1,0.453,YELLOW
walking,walking,0.851,1,0.851,GREEN
walking,walking,0.873,1,0.873,GREEN
walking,walking,0.907,1,0.907,GREEN
walking,walking,0.909,1,0.909,GREEN
walking,walking,0.943,1,0.943,GREEN
walking,walking,0.974,1,0.974,GREEN
walking,walking,0.96,1,0.96,GREEN
walking,walking,0.908,1,0.908,GREEN
walking,walking,0.902,1,0.902,GREEN
walking,walking,0.912,1,0.912,GREEN
walking,walking,0.852,1,0.852,GREEN
walking,walking,0.961,1,0.961,GREEN
walking,walking,0.963,1,0.963,GREEN
walking,walking,0.994,1,0.994,GREEN
walking,walking,0.99,1,0.99,GREEN
walking,walking,0.965,1,0.965,GREEN
walking,walking,0.921,1,0.921,GREEN
walking,walking,0.908,1,0.908,GREEN
walking,walking,0.948,1,0.948,GREEN
walking,walking,0.82,1,0.82,GREEN
walking,walking,0.982,1,0.982,GREEN
walking,walking,0.971,1,0.971,GREEN
walking,walking,0.983,1,0.983,GREEN
walking,walking,0.989,1,0.989,GREEN
walking,walking,0.985,1,0.985,GREEN
walking,walking,0.915,1,0.915,GREEN
walking,walking,0.912,1,0.912,GREEN
walking,walking,0.959,1,0.959,GREEN
walking,walking,0.72,1,0.72,YELLOW
walking,walking,0.907,1,0.907,GREEN
walking,walking,0.906,1,0.906,GREEN
walking,walking,0.969,1,0.969,GREEN
walking,walking,0.993,1,0.993,GREEN
walking,walking,0.994,1,0.994,GREEN
walking,walking,0.993,1,0.993,GREEN
walking,walking,0.975,1,0.975,GREEN
walking,walking,0.932,1,0.932,GREEN
walking,walking,0.888,1,0.888,GREEN
walking,walking,0.957,1,0.957,GREEN
walking,walking,0.808,1,0.808,GREEN
walking,walking,0.988,1,0.988,GREEN
walking,walking,0.984,1,0.984,GREEN
walking,walking,0.985,1,0.985,GREEN
walking,walking,0.964,1,0.964,GREEN
walking,walking,0.914,1,0.914,GREEN
walking,walking,0.916,1,0.916,GREEN
walking,walking,0.957,1,0.957,GREEN
walking,walking,0.965,1,0.965,GREEN
walking,walking,0.906,1,0.906,GREEN
walking,walking,0.971,1,0.971,GREEN
walking,walking,0.959,1,0.959,GREEN
walking,walking,0.969,1,0.969,GREEN
walking,walking,0.938,1,0.938,GREEN
walking,walking,0.902,1,0.902,GREEN
walking,walking,0.926,1,0.926,GREEN
walking,walking,0.901,1,0.901,GREEN
walking,walking,0.984,1,0.984,GREEN
walking,walking,0.938,1,0.938,GREEN
walking,walking,0.979,1,0.979,GREEN
walking,walking,0.989,1,0.989,GREEN
walking,walking,0.971,1,0.971,GREEN
walking,walking,0.957,1,0.957,GREEN
walking,walking,0.931,1,0.931,GREEN
walking,walking,0.922,1,0.922,GREEN
walking,walking,0.935,1,0.935,GREEN
walking,walking,0.958,1,0.958,GREEN
walking,walking,0.873,1,0.873,GREEN
walking,walking,0.979,1,0.979,GREEN
walking,walking,0.98,1,0.98,GREEN
walking,walking,0.983,1,0.983,GREEN
walking,walking,0.981,1,0.981,GREEN
walking,walking,0.945,1,0.945,GREEN
walking,walking,0.929,1,0.929,GREEN
walking,walking,0.948,1,0.948,GREEN
walking,walking,0.97,1,0.97,GREEN
walking,walking,0.915,1,0.915,GREEN
walking,walking,0.969,1,0.969,GREEN
walking,walking,0.926,1,0.926,GREEN
walking,walking,0.988,1,0.988,GREEN
walking,walking,0.977,1,0.977,GREEN
walking,walking,0.963,1,0.963,GREEN
walking,walking,0.939,1,0.939,GREEN
walking,walking,0.917,1,0.917,GREEN
walking,walking,0.934,1,0.934,GREEN
walking,walking,0.941,1,0.941,GREEN
walking,walking,0.911,1,0.911,GREEN
walking,walking,0.697,1,0.697,YELLOW
walking,walking,0.895,1,0.895,GREEN
walking,walking,0.955,1,0.955,GREEN
walking,walking,0.937,1,0.937,GREEN
walking,walking,0.881,1,0.881,GREEN
walking,walking,0.862,1,0.862,GREEN
walking,walking,0.916,1,0.916,GREEN
walking,walking,0.655,1,0.655,YELLOW
walking,walking,0.956,1,0.956,GREEN
walking,walking,0.962,1,0.962,GREEN
walking,walking,0.964,1,0.964,GREEN
walking,walking,0.943,1,0.943,GREEN
walking,walking,0.93,1,0.93,GREEN
walking,walking,0.945,1,0.945,GREEN
walking,walking,0.85,1,0.85,GREEN
walking,walking,0.985,1,0.985,GREEN
walking,walking,0.944,1,0.944,GREEN
walking,walking,0.953,1,0.953,GREEN
walking,walking,0.956,1,0.956,GREEN
walking,walking,0.943,1,0.943,GREEN
walking,walking,0.91,1,0.91,GREEN
walking,walking,0.731,1,0.731,YELLOW
walking,walking,0.916,1,0.916,GREEN
walking,walking,0.87,1,0.87,GREEN
walking,walking,0.951,1,0.951,GREEN
walking,walking,0.95,1,0.95,GREEN
walking,walking,0.942,1,0.942,GREEN
walking,walking,0.927,1,0.927,GREEN
walking,walking,0.824,1,0.824,GREEN
walking,walking,0.933,1,0.933,GREEN
walking,walking,0.879,1,0.879,GREEN
walking,walking,0.987,1,0.987,GREEN
walking,walking,0.978,1,0.978,GREEN
walking,walking,0.952,1,0.952,GREEN
walking,walking,0.865,1,0.865,GREEN
walking,walking,0.795,1,0.795,GREEN
walking,walking,0.912,1,0.912,GREEN
walking,walking,0.785,1,0.785,GREEN
walking,walking,0.904,1,0.904,GREEN
walking,walking,0.897,1,0.897,GREEN
walking,walking,0.715,1,0.715,YELLOW
walking,walking,0.757,1,0.757,GREEN
walking,walking,0.675,1,0.675,YELLOW
walking,walking,0.899,1,0.899,GREEN
walking,walking,0.926,1,0.926,GREEN
walking,walking,0.922,1,0.922,GREEN
walking,walking,0.837,1,0.837,GREEN
walking,walking,0.719,1,0.719,YELLOW
walking,walking,0.873,1,0.873,GREEN
walking,walking,0.675,1,0.675,YELLOW
walking,walking,0.879,1,0.879,GREEN
walking,walking,0.853,1,0.853,GREEN
walking,walking,0.806,1,0.806,GREEN
walking,walking,0.787,1,0.787,GREEN
walking,walking,0.446,1,0.446,RED
walking,walking,0.453,1,0.453,YELLOW
walking,walking,0.633,1,0.633,YELLOW
walking,walking,0.689,1,0.689,YELLOW
walking,walking,0.608,1,0.608,YELLOW
walking,walking,0.5,1,0.5,YELLOW
walking,walking,0.686,1,0.686,YELLOW
walking,walking,0.677,1,0.677,YELLOW
walking,walking,0.701,1,0.701,YELLOW
walking,walking,0.818,1,0.818,GREEN
walking,walking,0.835,1,0.835,GREEN
walking,walking,0.723,1,0.723,YELLOW
walking,walking,0.475,1,0.475,YELLOW
walking,walking,0.563,1,0.563,YELLOW
walking,walking,0.719,1,0.719,YELLOW
walking,walking,0.662,1,0.662,YELLOW
walking,walking,0.586,1,0.586,YELLOW
walking,walking,0.692,1,0.692,YELLOW
walking,walking,0.578,1,0.578,YELLOW
walking,walking,0.411,1,0.411,RED
walking,walking,0.509,1,0.509,YELLOW
walking,walking,0.629,1,0.629,YELLOW
walking,walking,0.592,1,0.592,YELLOW
walking,walking,0.796,1,0.796,GREEN
walking,walking,0.9,1,0.9,GREEN
walking,walking,0.856,1,0.856,GREEN
walking,walking,0.801,1,0.801,GREEN
walking,walking,0.861,1,0.861,GREEN
walking,walking,0.494,1,0.494,YELLOW
walking,walking,0.793,1,0.793,GREEN
walking,walking,0.844,1,0.844,GREEN
walking,walking,0.831,1,0.831,GREEN
walking,walking,0.809,1,0.809,GREEN
walking,walking,0.639,1,0.639,YELLOW
walking,walking,0.501,1,0.501,YELLOW
walking,walking,0.53,1,0.53,YELLOW
walking,walking,0.726,1,0.726,YELLOW
walking,walking,0.736,1,0.736,YELLOW
walking,walking,0.806,1,0.806,GREEN
walking,walking,0.808,1,0.808,GREEN
walking,walking,0.63,1,0.63,YELLOW
walking,walking,0.49,1,0.49,YELLOW
walking,walking,0.499,1,0.499,YELLOW
walking,walking,0.868,1,0.868,GREEN
walking,walking,0.904,1,0.904,GREEN
walking,walking,0.861,1,0.861,GREEN
walking,walking,0.683,1,0.683,YELLOW
walking,walking,0.447,1,0.447,RED
walking,walking,0.552,1,0.552,YELLOW
walking,walking,0.64,1,0.64,YELLOW
walking,walking,0.841,1,0.841,GREEN
walking,walking,0.874,1,0.874,GREEN
walking,walking,0.869,1,0.869,GREEN
walking,walking,0.87,1,0.87,GREEN
walking,walking,0.831,1,0.831,GREEN
walking,walking,0.815,1,0.815,GREEN
walking,walking,0.477,1,0.477,YELLOW
walking,walking,0.396,1,0.396,RED
walking,walking,0.818,1,0.818,GREEN
walking,walking,0.849,1,0.849,GREEN
walking,walking,0.988,1,0.988,GREEN
walking,walking,0.979,1,0.979,GREEN
walking,walking,0.988,1,0.988,GREEN
walking,walking,0.981,1,0.981,GREEN
walking,walking,0.974,1,0.974,GREEN
walking,walking,0.944,1,0.944,GREEN
walking,walking,0.936,1,0.936,GREEN
walking,walking,0.926,1,0.926,GREEN
walking,walking,0.94,1,0.94,GREEN
walking,walking,0.869,1,0.869,GREEN
walking,walking,0.915,1,0.915,GREEN
walking,walking,0.797,1,0.797,GREEN
walking,walking,0.923,1,0.923,GREEN
walking,walking,0.926,1,0.926,GREEN
walking,walking,0.944,1,0.944,GREEN
walking,walking,0.974,1,0.974,GREEN
walking,walking,0.976,1,0.976,GREEN
walking,walking,0.944,1,0.944,GREEN
walking,walking,0.921,1,0.921,GREEN
walking,walking,0.93,1,0.93,GREEN
walking,walking,0.923,1,0.923,GREEN
walking,walking,0.982,1,0.982,GREEN
walking,walking,0.939,1,0.939,GREEN
walking,walking,0.989,1,0.989,GREEN
walking,walking,0.898,1,0.898,GREEN
walking,walking,0.876,1,0.876,GREEN
walking,walking,0.957,1,0.957,GREEN
walking,walking,0.983,1,0.983,GREEN
walking,walking,0.951,1,0.951,GREEN
walking,walking,0.958,1,0.958,GREEN
walking,walking,0.963,1,0.963,GREEN
walking,walking,0.922,1,0.922,GREEN
walking,walking,0.958,1,0.958,GREEN
walking,walking,0.887,1,0.887,GREEN
walking,walking,0.987,1,0.987,GREEN
walking,walking,0.977,1,0.977,GREEN
walking,walking,0.978,1,0.978,GREEN
walking,walking,0.993,1,0.993,GREEN
walking,walking,0.993,1,0.993,GREEN
walking,walking,0.98,1,0.98,GREEN
walking,walking,0.956,1,0.956,GREEN
walking,walking,0.961,1,0.961,GREEN
walking,walking,0.969,1,0.969,GREEN
walking,walking,0.976,1,0.976,GREEN
walking,walking,0.947,1,0.947,GREEN
walking,walking,0.991,1,0.991,GREEN
walking,walking,0.929,1,0.929,GREEN
walking,walking,0.97,1,0.97,GREEN
walking,walking,0.946,1,0.946,GREEN
walking,walking,0.888,1,0.888,GREEN
walking,walking,0.889,1,0.889,GREEN
walking,walking,0.979,1,0.979,GREEN
walking,walking,0.983,1,0.983,GREEN
walking,walking,0.937,1,0.937,GREEN
walking,walking,0.908,1,0.908,GREEN
walking,walking,0.975,1,0.975,GREEN
walking,walking,0.995,1,0.995,GREEN
walking,walking,0.977,1,0.977,GREEN
walking,walking,0.971,1,0.971,GREEN
walking,walking,0.976,1,0.976,GREEN
walking,walking,0.975,1,0.975,GREEN
walking,walking,0.873,1,0.873,GREEN
walking,walking,0.953,1,0.953,GREEN
walking,walking,0.978,1,0.978,GREEN
walking,walking,0.981,1,0.981,GREEN
walking,walking,0.944,1,0.944,GREEN
walking,walking,0.97,1,0.97,GREEN
walking,walking,0.936,1,0.936,GREEN
walking,walking,0.983,1,0.983,GREEN
walking,walking,0.979,1,0.979,GREEN
walking,walking,0.989,1,0.989,GREEN
walking,walking,0.98,1,0.98,GREEN
walking,walking,0.941,1,0.941,GREEN
walking,walking,0.915,1,0.915,GREEN
walking,walking,0.871,1,0.871,GREEN
walking,walking,0.753,1,0.753,GREEN
walking,walking,0.211,1,0.211,RED
walking,walking,0.512,1,0.512,YELLOW
walking,walking,0.445,1,0.445,RED
walking,walking,0.625,1,0.625,YELLOW
walking,walking,0.924,1,0.924,GREEN
walking,walking,0.885,1,0.885,GREEN
walking,walking,0.879,1,0.879,GREEN
walking,walking,0.883,1,0.883,GREEN
walking,walking,0.919,1,0.919,GREEN
walking,walking,0.896,1,0.896,GREEN
walking,walking,0.955,1,0.955,GREEN
walking,walking,0.883,1,0.883,GREEN
walking,walking,0.923,1,0.923,GREEN
walking,walking,0.666,1,0.666,YELLOW
walking,walking,0.663,1,0.663,YELLOW
walking,walking,0.769,1,0.769,GREEN
walking,walking,0.752,1,0.752,GREEN
walking,walking,0.787,1,0.787,GREEN
walking,walking,0.651,1,0.651,YELLOW
walking,walking,0.74,1,0.74,YELLOW
walking,walking,0.906,1,0.906,GREEN
walking,walking,0.977,1,0.977,GREEN
walking,walking,0.925,1,0.925,GREEN
walking,walking,0.979,1,0.979,GREEN
walking,walking,0.94,1,0.94,GREEN
walking,walking,0.98,1,0.98,GREEN
walking,walking,0.979,1,0.979,GREEN
walking,walking,0.98,1,0.98,GREEN
walking,walking,0.962,1,0.962,GREEN
walking,walking,0.932,1,0.932,GREEN
walking,walking,0.889,1,0.889,GREEN
walking,walking,0.903,1,0.903,GREEN
walking,walking,0.937,1,0.937,GREEN
walking,walking,0.77,1,0.77,GREEN
walking,walking,0.95,1,0.95,GREEN
walking,walking,0.949,1,0.949,GREEN
walking,walking,0.901,1,0.901,GREEN
walking,walking,0.849,1,0.849,GREEN
walking,walking,0.737,1,0.737,YELLOW
walking,walking,0.818,1,0.818,GREEN
walking,walking,0.546,1,0.546,YELLOW
walking,walking,0.83,1,0.83,GREEN
walking,walking,0.802,1,0.802,GREEN
walking,walking,0.692,1,0.692,YELLOW
walking,walking,0.753,1,0.753,GREEN
walking,walking,0.81,1,0.81,GREEN
walking,walking,0.73,1,0.73,YELLOW
walking,walking,0.802,1,0.802,GREEN
walking,walking,0.94,1,0.94,GREEN
walking,walking,0.88,1,0.88,GREEN
walking,walking,0.982,1,0.982,GREEN
walking,walking,0.993,1,0.993,GREEN
walking,walking,0.994,1,0.994,GREEN
walking,walking,0.998,1,0.998,GREEN
walking,walking,0.998,1,0.998,GREEN
walking,walking,0.998,1,0.998,GREEN
walking,walking,0.985,1,0.985,GREEN
walking,walking,0.951,1,0.951,GREEN
walking,walking,0.848,1,0.848,GREEN
walking,walking,0.882,1,0.882,GREEN
walking,walking,0.737,1,0.737,YELLOW
walking,walking,0.96,1,0.96,GREEN
walking,walking,0.913,1,0.913,GREEN
walking,walking,0.933,1,0.933,GREEN
walking,walking,0.958,1,0.958,GREEN
walking,walking,0.943,1,0.943,GREEN
walking,walking,0.971,1,0.971,GREEN
walking,walking,0.988,1,0.988,GREEN
walking,walking,0.969,1,0.969,GREEN
walking,walking,0.936,1,0.936,GREEN
walking,walking,0.948,1,0.948,GREEN
walking,walking,0.863,1,0.863,GREEN
walking,walking,0.894,1,0.894,GREEN
walking,walking,0.863,1,0.863,GREEN
walking,walking,0.927,1,0.927,GREEN
walking,walking,0.987,1,0.987,GREEN
walking,walking,0.772,1,0.772,GREEN
walking,walking,0.824,1,0.824,GREEN
walking,walking,0.916,1,0.916,GREEN
walking,walking,0.888,1,0.888,GREEN
walking,walking,0.929,1,0.929,GREEN
walking,walking,0.956,1,0.956,GREEN
walking,walking,0.93,1,0.93,GREEN
walking,walking,0.971,1,0.971,GREEN
walking,walking,0.979,1,0.979,GREEN
walking,walking,0.976,1,0.976,GREEN
walking,walking,0.971,1,0.971,GREEN
walking,walking,0.983,1,0.983,GREEN
walking,walking,0.958,1,0.958,GREEN
walking,walking,0.961,1,0.961,GREEN
walking,walking,0.929,1,0.929,GREEN
walking,walking,0.851,1,0.851,GREEN
walking,walking,0.948,1,0.948,GREEN
walking,walking,0.946,1,0.946,GREEN
walking,walking,0.994,1,0.994,GREEN
walking,walking,0.995,1,0.995,GREEN
walking,walking,0.992,1,0.992,GREEN
walking,walking,0.988,1,0.988,GREEN
walking,walking,0.977,1,0.977,GREEN
walking,walking,0.971,1,0.971,GREEN
walking,walking,0.984,1,0.984,GREEN
walking,walking,0.941,1,0.941,GREEN
walking,walking,0.963,1,0.963,GREEN
walking,walking,0.994,1,0.994,GREEN
walking,walking,0.949,1,0.949,GREEN
walking,walking,0.763,1,0.763,GREEN
walking,walking,0.669,1,0.669,YELLOW
walking,walking,0.934,1,0.934,GREEN
walking,walking,0.809,1,0.809,GREEN
walking,walking,0.929,1,0.929,GREEN
walking,walking,0.96,1,0.96,GREEN
walking,walking,0.981,1,0.981,GREEN
walking,walking,0.983,1,0.983,GREEN
walking,walking,0.99,1,0.99,GREEN
walking,walking,0.97,1,0.97,GREEN
walking,walking,0.938,1,0.938,GREEN
walking,walking,0.926,1,0.926,GREEN
walking,walking,0.92,1,0.92,GREEN
walking,walking,0.953,1,0.953,GREEN
walking,walking,0.7,1,0.7,YELLOW
walking,walking,0.984,1,0.984,GREEN
walking,walking,0.981,1,0.981,GREEN
walking,walking,0.978,1,0.978,GREEN
walking,walking,0.992,1,0.992,GREEN
walking,walking,0.981,1,0.981,GREEN
walking,walking,0.916,1,0.916,GREEN
walking,walking,0.843,1,0.843,GREEN
walking,walking,0.875,1,0.875,GREEN
walking,walking,0.522,1,0.522,YELLOW
walking,walking,0.836,1,0.836,GREEN
walking,walking,0.878,1,0.878,GREEN
walking,walking,0.943,1,0.943,GREEN
walking,walking,0.941,1,0.941,GREEN
walking,walking,0.958,1,0.958,GREEN
walking,walking,0.907,1,0.907,GREEN
walking,walking,0.873,1,0.873,GREEN
walking,walking,0.939,1,0.939,GREEN
walking,walking,0.742,1,0.742,YELLOW
walking,walking,0.924,1,0.924,GREEN
walking,walking,0.929,1,0.929,GREEN
walking,walking,0.948,1,0.948,GREEN
walking,walking,0.935,1,0.935,GREEN
walking,walking,0.856,1,0.856,GREEN
walking,walking,0.851,1,0.851,GREEN
walking,walking,0.42,1,0.42,RED
walking,walking,0.517,1,0.517,YELLOW
walking,walking,0.425,1,0.425,RED
walking,walking,0.456,1,0.456,YELLOW
walking,walking,0.511,1,0.511,YELLOW
walking,walking,0.458,1,0.458,YELLOW
walking,walking,0.391,1,0.391,RED
walking,walking,0.423,1,0.423,RED
nordic_walk,walking,0.202,0,0.0,RED
nordic_walk,walking,0.253,0,0.0,RED
nordic_walk,walking,0.266,0,0.0,RED
nordic_walk,nordic_walk,0.257,1,0.257,RED
nordic_walk,nordic_walk,0.289,1,0.289,RED
nordic_walk,nordic_walk,0.284,1,0.284,RED
nordic_walk,nordic_walk,0.205,1,0.205,RED
nordic_walk,nordic_walk,0.309,1,0.309,RED
nordic_walk,nordic_walk,0.243,1,0.243,RED
nordic_walk,nordic_walk,0.327,1,0.327,RED
nordic_walk,nordic_walk,0.495,1,0.495,YELLOW
nordic_walk,nordic_walk,0.911,1,0.911,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.915,1,0.915,GREEN
nordic_walk,nordic_walk,0.911,1,0.911,GREEN
nordic_walk,nordic_walk,0.934,1,0.934,GREEN
nordic_walk,nordic_walk,0.943,1,0.943,GREEN
nordic_walk,nordic_walk,0.903,1,0.903,GREEN
nordic_walk,nordic_walk,0.879,1,0.879,GREEN
nordic_walk,nordic_walk,0.888,1,0.888,GREEN
nordic_walk,nordic_walk,0.901,1,0.901,GREEN
nordic_walk,nordic_walk,0.909,1,0.909,GREEN
nordic_walk,nordic_walk,0.941,1,0.941,GREEN
nordic_walk,nordic_walk,0.925,1,0.925,GREEN
nordic_walk,nordic_walk,0.94,1,0.94,GREEN
nordic_walk,nordic_walk,0.914,1,0.914,GREEN
nordic_walk,nordic_walk,0.887,1,0.887,GREEN
nordic_walk,nordic_walk,0.957,1,0.957,GREEN
nordic_walk,nordic_walk,0.978,1,0.978,GREEN
nordic_walk,nordic_walk,0.971,1,0.971,GREEN
nordic_walk,nordic_walk,0.969,1,0.969,GREEN
nordic_walk,nordic_walk,0.949,1,0.949,GREEN
nordic_walk,nordic_walk,0.949,1,0.949,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.997,1,0.997,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.977,1,0.977,GREEN
nordic_walk,nordic_walk,0.98,1,0.98,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.973,1,0.973,GREEN
nordic_walk,nordic_walk,0.968,1,0.968,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.94,1,0.94,GREEN
nordic_walk,nordic_walk,0.935,1,0.935,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.978,1,0.978,GREEN
nordic_walk,nordic_walk,0.975,1,0.975,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.951,1,0.951,GREEN
nordic_walk,nordic_walk,0.943,1,0.943,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.973,1,0.973,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.988,1,0.988,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.97,1,0.97,GREEN
nordic_walk,nordic_walk,0.945,1,0.945,GREEN
nordic_walk,nordic_walk,0.956,1,0.956,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.972,1,0.972,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.995,1,0.995,GREEN
nordic_walk,nordic_walk,0.991,1,0.991,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.994,1,0.994,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.998,1,0.998,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.993,1,0.993,GREEN
nordic_walk,nordic_walk,0.98,1,0.98,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.985,1,0.985,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.987,1,0.987,GREEN
nordic_walk,nordic_walk,0.99,1,0.99,GREEN
nordic_walk,nordic_walk,0.989,1,0.989,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.973,1,0.973,GREEN
nordic_walk,nordic_walk,0.971,1,0.971,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.979,1,0.979,GREEN
nordic_walk,nordic_walk,0.986,1,0.986,GREEN
nordic_walk,nordic_walk,0.984,1,0.984,GREEN
nordic_walk,nordic_walk,0.981,1,0.981,GREEN
nordic_walk,nordic_walk,0.992,1,0.992,GREEN
nordic_walk,nordic_walk,0.982,1,0.982,GREEN
nordic_walk,nordic_walk,0.983,1,0.983,GREEN
nordic_walk,nordic_walk,0.957,1,0.957,GREEN
nordic_walk,nordic_walk,0.951,1,0.951,GREEN
nordic_walk,nordic_walk,0.949,1,0.949,GREEN
nordic_walk,nordic_walk,0.945,1,0.945,GREEN
nordic_walk,nordic_walk,0.966,1,0.966,GREEN
nordic_walk,nordic_walk,0.943,1,0.943,GREEN
nordic_walk,nordic_walk,0.906,1,0.906,GREEN
nordic_walk,nordic_walk,0.922,1,0.922,GREEN
nordic_walk,nordic_walk,0.894,1,0.894,GREEN
nordic_walk,nordic_walk,0.908,1,0.908,GREEN
nordic_walk,nordic_walk,0.959,1,0.959,GREEN
nordic_walk,nordic_walk,0.917,1,0.917,GREEN
