subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light,window_id
108,0.7889,nordic_walk,nordic_walk,1,GREEN,108_17820
108,0.5475,nordic_walk,nordic_walk,1,YELLOW,108_17821
108,0.641,nordic_walk,nordic_walk,1,YELLOW,108_17822
108,0.756,nordic_walk,nordic_walk,1,GREEN,108_17823
108,0.7458,nordic_walk,nordic_walk,1,YELLOW,108_17824
108,0.3978,walking,nordic_walk,0,RED,108_17825
108,0.6406,nordic_walk,nordic_walk,1,YELLOW,108_17826
108,0.7097,nordic_walk,nordic_walk,1,YELLOW,108_17827
108,0.4615,nordic_walk,nordic_walk,1,YELLOW,108_17828
108,0.5005,nordic_walk,nordic_walk,1,YELLOW,108_17829
108,0.7514,nordic_walk,nordic_walk,1,GREEN,108_17830
108,0.7964,nordic_walk,nordic_walk,1,GREEN,108_17831
108,0.642,nordic_walk,nordic_walk,1,YELLOW,108_17832
108,0.6391,nordic_walk,nordic_walk,1,YELLOW,108_17833
108,0.4507,walking,nordic_walk,0,YELLOW,108_17834
108,0.5744,nordic_walk,nordic_walk,1,YELLOW,108_17835
108,0.5915,nordic_walk,nordic_walk,1,YELLOW,108_17836
108,0.767,nordic_walk,nordic_walk,1,GREEN,108_17837
108,0.7819,nordic_walk,nordic_walk,1,GREEN,108_17838
108,0.752,nordic_walk,nordic_walk,1,GREEN,108_17839
108,0.7521,nordic_walk,nordic_walk,1,GREEN,108_17840
108,0.6346,nordic_walk,nordic_walk,1,YELLOW,108_17841
108,0.6324,nordic_walk,nordic_walk,1,YELLOW,108_17842
108,0.6158,walking,nordic_walk,0,YELLOW,108_17843
108,0.6715,nordic_walk,nordic_walk,1,YELLOW,108_17844
108,0.6967,nordic_walk,nordic_walk,1,YELLOW,108_17845
108,0.5629,nordic_walk,nordic_walk,1,YELLOW,108_17846
108,0.6346,nordic_walk,nordic_walk,1,YELLOW,108_17847
108,0.6795,nordic_walk,nordic_walk,1,YELLOW,108_17848
108,0.7163,nordic_walk,nordic_walk,1,YELLOW,108_17849
108,0.5714,nordic_walk,nordic_walk,1,YELLOW,108_17850
108,0.5542,nordic_walk,nordic_walk,1,YELLOW,108_17851
108,0.6949,nordic_walk,nordic_walk,1,YELLOW,108_17852
108,0.6887,nordic_walk,nordic_walk,1,YELLOW,108_17853
108,0.4198,walking,nordic_walk,0,RED,108_17854
108,0.7996,nordic_walk,nordic_walk,1,GREEN,108_17855
108,0.8066,nordic_walk,nordic_walk,1,GREEN,108_17856
108,0.5702,nordic_walk,nordic_walk,1,YELLOW,108_17857
108,0.6294,nordic_walk,nordic_walk,1,YELLOW,108_17858
108,0.5855,nordic_walk,nordic_walk,1,YELLOW,108_17859
108,0.5946,nordic_walk,nordic_walk,1,YELLOW,108_17860
108,0.5965,nordic_walk,nordic_walk,1,YELLOW,108_17861
108,0.6867,nordic_walk,nordic_walk,1,YELLOW,108_17862
108,0.6188,walking,nordic_walk,0,YELLOW,108_17863
108,0.5798,nordic_walk,nordic_walk,1,YELLOW,108_17864
108,0.5938,nordic_walk,nordic_walk,1,YELLOW,108_17865
108,0.7883,nordic_walk,nordic_walk,1,GREEN,108_17866
108,0.826,nordic_walk,nordic_walk,1,GREEN,108_17867
108,0.8189,nordic_walk,nordic_walk,1,GREEN,108_17868
108,0.799,nordic_walk,nordic_walk,1,GREEN,108_17869
108,0.8054,nordic_walk,nordic_walk,1,GREEN,108_17870
108,0.8093,nordic_walk,nordic_walk,1,GREEN,108_17871
108,0.7368,nordic_walk,nordic_walk,1,YELLOW,108_17872
108,0.7636,nordic_walk,nordic_walk,1,GREEN,108_17873
108,0.4574,walking,nordic_walk,0,YELLOW,108_17874
108,0.822,nordic_walk,nordic_walk,1,GREEN,108_17875
108,0.8284,nordic_walk,nordic_walk,1,GREEN,108_17876
108,0.7936,nordic_walk,nordic_walk,1,GREEN,108_17877
108,0.7989,nordic_walk,nordic_walk,1,GREEN,108_17878
108,0.7644,nordic_walk,nordic_walk,1,GREEN,108_17879
108,0.7921,nordic_walk,nordic_walk,1,GREEN,108_17880
108,0.7643,nordic_walk,nordic_walk,1,GREEN,108_17881
108,0.7794,nordic_walk,nordic_walk,1,GREEN,108_17882
108,0.5775,nordic_walk,nordic_walk,1,YELLOW,108_17883
108,0.6682,nordic_walk,nordic_walk,1,YELLOW,108_17884
108,0.4855,nordic_walk,nordic_walk,1,YELLOW,108_17885
108,0.6331,nordic_walk,nordic_walk,1,YELLOW,108_17886
108,0.7415,nordic_walk,nordic_walk,1,YELLOW,108_17887
108,0.5646,nordic_walk,nordic_walk,1,YELLOW,108_17888
108,0.6857,nordic_walk,nordic_walk,1,YELLOW,108_17889
108,0.7933,nordic_walk,nordic_walk,1,GREEN,108_17890
108,0.8018,nordic_walk,nordic_walk,1,GREEN,108_17891
108,0.6055,nordic_walk,nordic_walk,1,YELLOW,108_17892
108,0.7003,nordic_walk,nordic_walk,1,YELLOW,108_17893
108,0.4696,nordic_walk,nordic_walk,1,YELLOW,108_17894
108,0.7541,nordic_walk,nordic_walk,1,GREEN,108_17895
108,0.7918,nordic_walk,nordic_walk,1,GREEN,108_17896
108,0.7886,nordic_walk,nordic_walk,1,GREEN,108_17897
108,0.8209,nordic_walk,nordic_walk,1,GREEN,108_17898
108,0.8382,nordic_walk,nordic_walk,1,GREEN,108_17899
108,0.8385,nordic_walk,nordic_walk,1,GREEN,108_17900
108,0.5045,walking,nordic_walk,0,YELLOW,108_17901
108,0.845,nordic_walk,nordic_walk,1,GREEN,108_17902
108,0.8366,nordic_walk,nordic_walk,1,GREEN,108_17903
108,0.7609,nordic_walk,nordic_walk,1,GREEN,108_17904
108,0.81,nordic_walk,nordic_walk,1,GREEN,108_17905
108,0.7235,nordic_walk,nordic_walk,1,YELLOW,108_17906
108,0.7136,nordic_walk,nordic_walk,1,YELLOW,108_17907
108,0.8103,nordic_walk,nordic_walk,1,GREEN,108_17908
108,0.7978,nordic_walk,nordic_walk,1,GREEN,108_17909
108,0.4256,walking,nordic_walk,0,RED,108_17910
108,0.4984,nordic_walk,nordic_walk,1,YELLOW,108_17911
108,0.6752,nordic_walk,nordic_walk,1,YELLOW,108_17912
108,0.7751,nordic_walk,nordic_walk,1,GREEN,108_17913
108,0.8245,nordic_walk,nordic_walk,1,GREEN,108_17914
108,0.7907,nordic_walk,nordic_walk,1,GREEN,108_17915
108,0.7919,nordic_walk,nordic_walk,1,GREEN,108_17916
108,0.8501,nordic_walk,nordic_walk,1,GREEN,108_17917
108,0.8239,nordic_walk,nordic_walk,1,GREEN,108_17918
108,0.4301,walking,nordic_walk,0,RED,108_17919
108,0.8165,nordic_walk,nordic_walk,1,GREEN,108_17920
108,0.8105,nordic_walk,nordic_walk,1,GREEN,108_17921
108,0.7047,nordic_walk,nordic_walk,1,YELLOW,108_17922
108,0.623,nordic_walk,nordic_walk,1,YELLOW,108_17923
108,0.7193,nordic_walk,nordic_walk,1,YELLOW,108_17924
108,0.5975,nordic_walk,nordic_walk,1,YELLOW,108_17925
108,0.67,nordic_walk,nordic_walk,1,YELLOW,108_17926
108,0.694,nordic_walk,nordic_walk,1,YELLOW,108_17927
108,0.4295,walking,nordic_walk,0,RED,108_17928
108,0.4126,nordic_walk,nordic_walk,1,RED,108_17929
108,0.5097,nordic_walk,nordic_walk,1,YELLOW,108_17930
108,0.7564,nordic_walk,nordic_walk,1,GREEN,108_17931
108,0.8073,nordic_walk,nordic_walk,1,GREEN,108_17932
108,0.8018,nordic_walk,nordic_walk,1,GREEN,108_17933
108,0.7858,nordic_walk,nordic_walk,1,GREEN,108_17934
108,0.5584,nordic_walk,nordic_walk,1,YELLOW,108_17935
108,0.4975,nordic_walk,nordic_walk,1,YELLOW,108_17936
108,0.6981,nordic_walk,nordic_walk,1,YELLOW,108_17937
108,0.6786,nordic_walk,nordic_walk,1,YELLOW,108_17938
108,0.4228,walking,nordic_walk,0,RED,108_17939
108,0.7349,nordic_walk,nordic_walk,1,YELLOW,108_17940
108,0.8125,nordic_walk,nordic_walk,1,GREEN,108_17941
108,0.8016,nordic_walk,nordic_walk,1,GREEN,108_17942
108,0.7698,nordic_walk,nordic_walk,1,GREEN,108_17943
108,0.7847,nordic_walk,nordic_walk,1,GREEN,108_17944
108,0.7819,nordic_walk,nordic_walk,1,GREEN,108_17945
108,0.3935,nordic_walk,nordic_walk,1,RED,108_17946
108,0.3994,nordic_walk,nordic_walk,1,RED,108_17947
108,0.5076,walking,nordic_walk,0,YELLOW,108_17948
108,0.7265,nordic_walk,nordic_walk,1,YELLOW,108_17949
108,0.6114,nordic_walk,nordic_walk,1,YELLOW,108_17950
108,0.6732,nordic_walk,nordic_walk,1,YELLOW,108_17951
108,0.7041,nordic_walk,nordic_walk,1,YELLOW,108_17952
108,0.5962,nordic_walk,nordic_walk,1,YELLOW,108_17953
108,0.6446,nordic_walk,nordic_walk,1,YELLOW,108_17954
108,0.7686,nordic_walk,nordic_walk,1,GREEN,108_17955
108,0.7703,nordic_walk,nordic_walk,1,GREEN,108_17956
108,0.7902,nordic_walk,nordic_walk,1,GREEN,108_17957
108,0.8032,nordic_walk,nordic_walk,1,GREEN,108_17958
108,0.4269,nordic_walk,nordic_walk,1,RED,108_17959
108,0.7924,nordic_walk,nordic_walk,1,GREEN,108_17960
108,0.7859,nordic_walk,nordic_walk,1,GREEN,108_17961
108,0.6784,nordic_walk,nordic_walk,1,YELLOW,108_17962
108,0.754,nordic_walk,nordic_walk,1,GREEN,108_17963
108,0.7685,nordic_walk,nordic_walk,1,GREEN,108_17964
108,0.7804,nordic_walk,nordic_walk,1,GREEN,108_17965
108,0.8218,nordic_walk,nordic_walk,1,GREEN,108_17966
108,0.8118,nordic_walk,nordic_walk,1,GREEN,108_17967
108,0.7366,nordic_walk,nordic_walk,1,YELLOW,108_17968
108,0.803,nordic_walk,nordic_walk,1,GREEN,108_17969
108,0.5492,nordic_walk,nordic_walk,1,YELLOW,108_17970
108,0.6638,nordic_walk,nordic_walk,1,YELLOW,108_17971
108,0.6499,nordic_walk,nordic_walk,1,YELLOW,108_17972
108,0.7124,nordic_walk,nordic_walk,1,YELLOW,108_17973
108,0.7266,nordic_walk,nordic_walk,1,YELLOW,108_17974
108,0.676,nordic_walk,nordic_walk,1,YELLOW,108_17975
108,0.6966,nordic_walk,nordic_walk,1,YELLOW,108_17976
108,0.4744,walking,nordic_walk,0,YELLOW,108_17977
108,0.4847,nordic_walk,nordic_walk,1,YELLOW,108_17978
108,0.6621,nordic_walk,nordic_walk,1,YELLOW,108_17979
108,0.7827,nordic_walk,nordic_walk,1,GREEN,108_17980
108,0.8143,nordic_walk,nordic_walk,1,GREEN,108_17981
108,0.7726,nordic_walk,nordic_walk,1,GREEN,108_17982
108,0.7989,nordic_walk,nordic_walk,1,GREEN,108_17983
108,0.7502,nordic_walk,nordic_walk,1,GREEN,108_17984
108,0.6659,nordic_walk,nordic_walk,1,YELLOW,108_17985
108,0.4084,nordic_walk,nordic_walk,1,RED,108_17986
108,0.7855,nordic_walk,nordic_walk,1,GREEN,108_17987
108,0.8283,nordic_walk,nordic_walk,1,GREEN,108_17988
108,0.7533,nordic_walk,nordic_walk,1,GREEN,108_17989
108,0.7664,nordic_walk,nordic_walk,1,GREEN,108_17990
108,0.7051,nordic_walk,nordic_walk,1,YELLOW,108_17991
108,0.6956,nordic_walk,nordic_walk,1,YELLOW,108_17992
108,0.4124,walking,nordic_walk,0,RED,108_17993
108,0.7602,nordic_walk,nordic_walk,1,GREEN,108_17994
108,0.8182,nordic_walk,nordic_walk,1,GREEN,108_17995
108,0.8112,nordic_walk,nordic_walk,1,GREEN,108_17996
108,0.8293,nordic_walk,nordic_walk,1,GREEN,108_17997
108,0.8291,nordic_walk,nordic_walk,1,GREEN,108_17998
108,0.8368,nordic_walk,nordic_walk,1,GREEN,108_17999
108,0.5021,nordic_walk,nordic_walk,1,YELLOW,108_18000
108,0.4347,nordic_walk,nordic_walk,1,RED,108_18001
108,0.4173,walking,nordic_walk,0,RED,108_18002
108,0.4471,nordic_walk,nordic_walk,1,RED,108_18003
108,0.4168,nordic_walk,nordic_walk,1,RED,108_18004
108,0.5081,nordic_walk,nordic_walk,1,YELLOW,108_18005
108,0.5346,nordic_walk,nordic_walk,1,YELLOW,108_18006
108,0.8174,nordic_walk,nordic_walk,1,GREEN,108_18007
108,0.7866,nordic_walk,nordic_walk,1,GREEN,108_18008
108,0.6577,nordic_walk,nordic_walk,1,YELLOW,108_18009
108,0.6808,nordic_walk,nordic_walk,1,YELLOW,108_18010
108,0.776,nordic_walk,nordic_walk,1,GREEN,108_18011
108,0.7713,nordic_walk,nordic_walk,1,GREEN,108_18012
108,0.3998,walking,nordic_walk,0,RED,108_18013
108,0.7843,nordic_walk,nordic_walk,1,GREEN,108_18014
108,0.7919,nordic_walk,nordic_walk,1,GREEN,108_18015
108,0.715,nordic_walk,nordic_walk,1,YELLOW,108_18016
108,0.7701,nordic_walk,nordic_walk,1,GREEN,108_18017
108,0.6967,nordic_walk,nordic_walk,1,YELLOW,108_18018
108,0.7511,nordic_walk,nordic_walk,1,GREEN,108_18019
108,0.6083,nordic_walk,nordic_walk,1,YELLOW,108_18020
108,0.712,nordic_walk,nordic_walk,1,YELLOW,108_18021
108,0.484,nordic_walk,nordic_walk,1,YELLOW,108_18022
108,0.7372,nordic_walk,nordic_walk,1,YELLOW,108_18023
108,0.7365,nordic_walk,nordic_walk,1,YELLOW,108_18024
108,0.8202,nordic_walk,nordic_walk,1,GREEN,108_18025
108,0.8302,nordic_walk,nordic_walk,1,GREEN,108_18026
108,0.8246,nordic_walk,nordic_walk,1,GREEN,108_18027
108,0.8103,nordic_walk,nordic_walk,1,GREEN,108_18028
108,0.6105,nordic_walk,nordic_walk,1,YELLOW,108_18029
108,0.8063,nordic_walk,nordic_walk,1,GREEN,108_18030
108,0.574,nordic_walk,nordic_walk,1,YELLOW,108_18031
108,0.4932,nordic_walk,nordic_walk,1,YELLOW,108_18032
108,0.5434,nordic_walk,nordic_walk,1,YELLOW,108_18033
108,0.5653,nordic_walk,nordic_walk,1,YELLOW,108_18034
108,0.6567,nordic_walk,nordic_walk,1,YELLOW,108_18035
108,0.8089,nordic_walk,nordic_walk,1,GREEN,108_18036
108,0.783,nordic_walk,nordic_walk,1,GREEN,108_18037
108,0.4127,nordic_walk,nordic_walk,1,RED,108_18038
108,0.6566,nordic_walk,nordic_walk,1,YELLOW,108_18039
108,0.6821,nordic_walk,nordic_walk,1,YELLOW,108_18040
108,0.7273,nordic_walk,nordic_walk,1,YELLOW,108_18041
108,0.7733,nordic_walk,nordic_walk,1,GREEN,108_18042
108,0.4574,nordic_walk,nordic_walk,1,YELLOW,108_18043
108,0.5417,nordic_walk,nordic_walk,1,YELLOW,108_18044
108,0.58,nordic_walk,nordic_walk,1,YELLOW,108_18045
108,0.6176,nordic_walk,nordic_walk,1,YELLOW,108_18046
108,0.5662,walking,nordic_walk,0,YELLOW,108_18047
108,0.4793,nordic_walk,nordic_walk,1,YELLOW,108_18048
108,0.6784,nordic_walk,nordic_walk,1,YELLOW,108_18049
108,0.8167,nordic_walk,nordic_walk,1,GREEN,108_18050
108,0.7982,nordic_walk,nordic_walk,1,GREEN,108_18051
108,0.7809,nordic_walk,nordic_walk,1,GREEN,108_18052
108,0.8148,nordic_walk,nordic_walk,1,GREEN,108_18053
108,0.4714,nordic_walk,nordic_walk,1,YELLOW,108_18054
108,0.8029,nordic_walk,nordic_walk,1,GREEN,108_18055
108,0.816,nordic_walk,nordic_walk,1,GREEN,108_18056
108,0.7988,nordic_walk,nordic_walk,1,GREEN,108_18057
108,0.8357,nordic_walk,nordic_walk,1,GREEN,108_18058
108,0.6606,nordic_walk,nordic_walk,1,YELLOW,108_18059
108,0.7337,nordic_walk,nordic_walk,1,YELLOW,108_18060
108,0.8344,nordic_walk,nordic_walk,1,GREEN,108_18061
108,0.8636,nordic_walk,nordic_walk,1,GREEN,108_18062
108,0.7853,nordic_walk,nordic_walk,1,GREEN,108_18063
108,0.66,nordic_walk,nordic_walk,1,YELLOW,108_18064
108,0.6157,nordic_walk,nordic_walk,1,YELLOW,108_18065
108,0.764,nordic_walk,nordic_walk,1,GREEN,108_18066
108,0.8372,nordic_walk,nordic_walk,1,GREEN,108_18067
108,0.6333,nordic_walk,nordic_walk,1,YELLOW,108_18068
108,0.6635,nordic_walk,nordic_walk,1,YELLOW,108_18069
108,0.6613,nordic_walk,nordic_walk,1,YELLOW,108_18070
108,0.6763,nordic_walk,nordic_walk,1,YELLOW,108_18071
108,0.4165,walking,nordic_walk,0,RED,108_18072
108,0.6986,nordic_walk,nordic_walk,1,YELLOW,108_18073
108,0.7594,nordic_walk,nordic_walk,1,GREEN,108_18074
108,0.6372,nordic_walk,nordic_walk,1,YELLOW,108_18075
108,0.7358,nordic_walk,nordic_walk,1,YELLOW,108_18076
108,0.7882,nordic_walk,nordic_walk,1,GREEN,108_18077
108,0.791,nordic_walk,nordic_walk,1,GREEN,108_18078
108,0.516,nordic_walk,nordic_walk,1,YELLOW,108_18079
108,0.5104,nordic_walk,nordic_walk,1,YELLOW,108_18080
108,0.6714,nordic_walk,nordic_walk,1,YELLOW,108_18081
108,0.6876,nordic_walk,nordic_walk,1,YELLOW,108_18082
108,0.4998,nordic_walk,nordic_walk,1,YELLOW,108_18083
108,0.4021,walking,nordic_walk,0,RED,108_18084
108,0.5594,nordic_walk,nordic_walk,1,YELLOW,108_18085
108,0.5556,nordic_walk,nordic_walk,1,YELLOW,108_18086
108,0.6274,nordic_walk,nordic_walk,1,YELLOW,108_18087
108,0.7027,nordic_walk,nordic_walk,1,YELLOW,108_18088
108,0.7412,nordic_walk,nordic_walk,1,YELLOW,108_18089
108,0.5919,nordic_walk,nordic_walk,1,YELLOW,108_18090
108,0.7328,nordic_walk,nordic_walk,1,YELLOW,108_18091
108,0.7201,nordic_walk,nordic_walk,1,YELLOW,108_18092
108,0.7364,nordic_walk,nordic_walk,1,YELLOW,108_18093
108,0.5094,nordic_walk,nordic_walk,1,YELLOW,108_18094
108,0.7994,nordic_walk,nordic_walk,1,GREEN,108_18095
108,0.843,nordic_walk,nordic_walk,1,GREEN,108_18096
108,0.7734,nordic_walk,nordic_walk,1,GREEN,108_18097
108,0.817,nordic_walk,nordic_walk,1,GREEN,108_18098
108,0.534,nordic_walk,nordic_walk,1,YELLOW,108_18099
108,0.4518,nordic_walk,nordic_walk,1,YELLOW,108_18100
108,0.7651,nordic_walk,nordic_walk,1,GREEN,108_18101
108,0.8197,nordic_walk,nordic_walk,1,GREEN,108_18102
108,0.4394,nordic_walk,nordic_walk,1,RED,108_18103
108,0.7178,nordic_walk,nordic_walk,1,YELLOW,108_18104
108,0.7273,nordic_walk,nordic_walk,1,YELLOW,108_18105
108,0.6399,nordic_walk,nordic_walk,1,YELLOW,108_18106
108,0.6966,nordic_walk,nordic_walk,1,YELLOW,108_18107
108,0.5586,nordic_walk,nordic_walk,1,YELLOW,108_18108
108,0.6439,nordic_walk,nordic_walk,1,YELLOW,108_18109
108,0.6916,nordic_walk,nordic_walk,1,YELLOW,108_18110
108,0.7341,nordic_walk,nordic_walk,1,YELLOW,108_18111
108,0.7138,nordic_walk,nordic_walk,1,YELLOW,108_18112
108,0.6321,nordic_walk,nordic_walk,1,YELLOW,108_18113
108,0.4027,nordic_walk,nordic_walk,1,RED,108_18114
108,0.5979,nordic_walk,nordic_walk,1,YELLOW,108_18115
108,0.6906,nordic_walk,nordic_walk,1,YELLOW,108_18116
108,0.8278,nordic_walk,nordic_walk,1,GREEN,108_18117
108,0.8222,nordic_walk,nordic_walk,1,GREEN,108_18118
108,0.772,nordic_walk,nordic_walk,1,GREEN,108_18119
108,0.8002,nordic_walk,nordic_walk,1,GREEN,108_18120
108,0.8345,nordic_walk,nordic_walk,1,GREEN,108_18121
108,0.8206,nordic_walk,nordic_walk,1,GREEN,108_18122
108,0.7867,nordic_walk,nordic_walk,1,GREEN,108_18123
108,0.7926,nordic_walk,nordic_walk,1,GREEN,108_18124
108,0.4045,nordic_walk,nordic_walk,1,RED,108_18125
108,0.755,nordic_walk,nordic_walk,1,GREEN,108_18126
108,0.7819,nordic_walk,nordic_walk,1,GREEN,108_18127
108,0.4331,nordic_walk,nordic_walk,1,RED,108_18128
108,0.5421,nordic_walk,nordic_walk,1,YELLOW,108_18129
108,0.7187,nordic_walk,nordic_walk,1,YELLOW,108_18130
108,0.7327,nordic_walk,nordic_walk,1,YELLOW,108_18131
108,0.7833,nordic_walk,nordic_walk,1,GREEN,108_18132
108,0.8183,nordic_walk,nordic_walk,1,GREEN,108_18133
108,0.8236,nordic_walk,nordic_walk,1,GREEN,108_18134
108,0.821,nordic_walk,nordic_walk,1,GREEN,108_18135
108,0.4409,nordic_walk,nordic_walk,1,RED,108_18136
108,0.8108,nordic_walk,nordic_walk,1,GREEN,108_18137
108,0.7997,nordic_walk,nordic_walk,1,GREEN,108_18138
108,0.7126,nordic_walk,nordic_walk,1,YELLOW,108_18139
108,0.7591,nordic_walk,nordic_walk,1,GREEN,108_18140
108,0.8135,nordic_walk,nordic_walk,1,GREEN,108_18141
108,0.8345,nordic_walk,nordic_walk,1,GREEN,108_18142
108,0.7437,nordic_walk,nordic_walk,1,YELLOW,108_18143
108,0.7729,nordic_walk,nordic_walk,1,GREEN,108_18144
108,0.7851,nordic_walk,nordic_walk,1,GREEN,108_18145
108,0.7477,nordic_walk,nordic_walk,1,YELLOW,108_18146
108,0.4442,nordic_walk,nordic_walk,1,RED,108_18147
108,0.4115,nordic_walk,nordic_walk,1,RED,108_18148
108,0.4223,nordic_walk,nordic_walk,1,RED,108_18149
108,0.5436,nordic_walk,nordic_walk,1,YELLOW,108_18150
108,0.562,nordic_walk,nordic_walk,1,YELLOW,108_18151
108,0.6411,nordic_walk,nordic_walk,1,YELLOW,108_18152
108,0.6879,nordic_walk,nordic_walk,1,YELLOW,108_18153
108,0.7566,nordic_walk,nordic_walk,1,GREEN,108_18154
108,0.7412,nordic_walk,nordic_walk,1,YELLOW,108_18155
108,0.3733,nordic_walk,nordic_walk,1,RED,108_18156
108,0.5575,nordic_walk,nordic_walk,1,YELLOW,108_18157
108,0.5066,nordic_walk,nordic_walk,1,YELLOW,108_18158
108,0.6686,nordic_walk,nordic_walk,1,YELLOW,108_18159
108,0.6733,nordic_walk,nordic_walk,1,YELLOW,108_18160
108,0.3104,nordic_walk,nordic_walk,1,RED,108_18161
108,0.4153,nordic_walk,nordic_walk,1,RED,108_18162
108,0.3551,stairs_down,nordic_walk,0,RED,108_18163
108,0.3937,nordic_walk,nordic_walk,1,RED,108_18164
108,0.4731,walking,nordic_walk,0,YELLOW,108_18165
108,0.4224,nordic_walk,nordic_walk,1,RED,108_18166
108,0.5414,nordic_walk,nordic_walk,1,YELLOW,108_18167
108,0.5354,nordic_walk,nordic_walk,1,YELLOW,108_18168
108,0.592,nordic_walk,nordic_walk,1,YELLOW,108_18169
108,0.7753,nordic_walk,nordic_walk,1,GREEN,108_18170
108,0.7635,nordic_walk,nordic_walk,1,GREEN,108_18171
108,0.4909,nordic_walk,nordic_walk,1,YELLOW,108_18172
108,0.7107,nordic_walk,nordic_walk,1,YELLOW,108_18173
108,0.5779,nordic_walk,nordic_walk,1,YELLOW,108_18174
108,0.3774,nordic_walk,nordic_walk,1,RED,108_18175
108,0.4804,nordic_walk,nordic_walk,1,YELLOW,108_18176
108,0.6924,nordic_walk,nordic_walk,1,YELLOW,108_18177
108,0.7024,nordic_walk,nordic_walk,1,YELLOW,108_18178
108,0.659,nordic_walk,nordic_walk,1,YELLOW,108_18179
108,0.5162,nordic_walk,nordic_walk,1,YELLOW,108_18180
108,0.3694,nordic_walk,nordic_walk,1,RED,108_18181
108,0.4276,nordic_walk,nordic_walk,1,RED,108_18182
108,0.4858,nordic_walk,nordic_walk,1,YELLOW,108_18183
108,0.3414,nordic_walk,nordic_walk,1,RED,108_18184
108,0.4564,nordic_walk,nordic_walk,1,YELLOW,108_18185
108,0.5739,nordic_walk,nordic_walk,1,YELLOW,108_18186
108,0.6794,nordic_walk,nordic_walk,1,YELLOW,108_18187
108,0.4519,nordic_walk,nordic_walk,1,YELLOW,108_18188
108,0.4889,nordic_walk,nordic_walk,1,YELLOW,108_18189
108,0.4417,walking,nordic_walk,0,RED,108_18190
108,0.4459,nordic_walk,nordic_walk,1,RED,108_18191
108,0.5091,nordic_walk,nordic_walk,1,YELLOW,108_18192
108,0.6022,nordic_walk,nordic_walk,1,YELLOW,108_18193
108,0.7648,nordic_walk,nordic_walk,1,GREEN,108_18194
108,0.755,nordic_walk,nordic_walk,1,GREEN,108_18195
108,0.7607,nordic_walk,nordic_walk,1,GREEN,108_18196
108,0.5396,nordic_walk,nordic_walk,1,YELLOW,108_18197
108,0.5912,nordic_walk,nordic_walk,1,YELLOW,108_18198
108,0.4292,nordic_walk,nordic_walk,1,RED,108_18199
108,0.5389,nordic_walk,nordic_walk,1,YELLOW,108_18200
108,0.5108,nordic_walk,nordic_walk,1,YELLOW,108_18201
108,0.4244,walking,nordic_walk,0,RED,108_18202
108,0.4047,nordic_walk,nordic_walk,1,RED,108_18203
108,0.4857,nordic_walk,nordic_walk,1,YELLOW,108_18204
108,0.4925,nordic_walk,nordic_walk,1,YELLOW,108_18205
108,0.7379,nordic_walk,nordic_walk,1,YELLOW,108_18206
108,0.8111,nordic_walk,nordic_walk,1,GREEN,108_18207
108,0.6806,nordic_walk,nordic_walk,1,YELLOW,108_18208
108,0.7657,nordic_walk,nordic_walk,1,GREEN,108_18209
108,0.7326,nordic_walk,nordic_walk,1,YELLOW,108_18210
108,0.7884,nordic_walk,nordic_walk,1,GREEN,108_18211
108,0.4989,nordic_walk,nordic_walk,1,YELLOW,108_18212
108,0.7831,nordic_walk,nordic_walk,1,GREEN,108_18213
108,0.7958,nordic_walk,nordic_walk,1,GREEN,108_18214
108,0.4542,nordic_walk,nordic_walk,1,YELLOW,108_18215
108,0.4465,nordic_walk,nordic_walk,1,RED,108_18216
108,0.455,nordic_walk,nordic_walk,1,YELLOW,108_18217
108,0.4916,nordic_walk,nordic_walk,1,YELLOW,108_18218
108,0.529,nordic_walk,nordic_walk,1,YELLOW,108_18219
108,0.4946,nordic_walk,nordic_walk,1,YELLOW,108_18220
108,0.8052,nordic_walk,nordic_walk,1,GREEN,108_18221
108,0.8287,nordic_walk,nordic_walk,1,GREEN,108_18222
108,0.7331,nordic_walk,nordic_walk,1,YELLOW,108_18223
108,0.655,nordic_walk,nordic_walk,1,YELLOW,108_18224
108,0.6783,nordic_walk,nordic_walk,1,YELLOW,108_18225
108,0.7466,nordic_walk,nordic_walk,1,YELLOW,108_18226
108,0.4945,nordic_walk,nordic_walk,1,YELLOW,108_18227
108,0.5488,nordic_walk,nordic_walk,1,YELLOW,108_18228
108,0.4832,nordic_walk,nordic_walk,1,YELLOW,108_18229
108,0.4373,nordic_walk,nordic_walk,1,RED,108_18230
108,0.467,nordic_walk,nordic_walk,1,YELLOW,108_18231
108,0.5256,nordic_walk,nordic_walk,1,YELLOW,108_18232
108,0.7586,nordic_walk,nordic_walk,1,GREEN,108_18233
